iso3,country_name,year,gdp_usd,gdp_per_capita_usd
MDA,Moldova,2017,9514404016.20949,3453.26727720294
MDA,Moldova,2018,11252353420.8798,4156.44981956646
MDA,Moldova,2019,11736797054.6965,4405.33418162155
MDA,Moldova,2020,11530746234.4492,4375.7788930524
MDA,Moldova,2021,13691869264.0794,5274.60582195352
MDA,Moldova,2022,14525337523.7271,5744.29618434435
MDA,Moldova,2023,16711906746.2133,6799.58594644576
MDA,Moldova,2024,18200340853.6517,7576.19589413326
MEX,Mexico,1992,363157832923.734,4220.56643677057
MEX,Mexico,1993,530160763662.543,6048.34840388099
MEX,Mexico,1994,553618247900.74,6202.36588372862
MEX,Mexico,1995,380157469866.849,4183.87847727479
MEX,Mexico,1996,432157945024.428,4674.36792733681
MEX,Mexico,1997,523449530464.257,5567.35599516667
MEX,Mexico,1998,557461102630.658,5832.69342004468
MEX,Mexico,1999,631249359702.389,6499.97182950425
MEX,Mexico,2000,742061329749.127,7524.0271380091
MEX,Mexico,2001,796064590549.136,7952.76479510706
MEX,Mexico,2002,810666116401.915,7983.03398381759
MEX,Mexico,2003,765549967703.273,7434.0746485155
MEX,Mexico,2004,819459227375.022,7849.66759649565
MEX,Mexico,2005,917571853529.104,8671.75891885163
MEX,Mexico,2006,1020265057882.01,9512.63575346699
MEX,Mexico,2007,1102355554971.95,10134.3327138119
MEX,Mexico,2008,1161553459715.1,10523.7685403244
MEX,Mexico,2009,943437415024.633,8423.56933214711
MEX,Mexico,2010,1105424238731.09,9728.80078377082
MEX,Mexico,2011,1229013703416.76,10664.4944032313
MEX,Mexico,2012,1255110424817.79,10744.1335242686
MEX,Mexico,2013,1327436290282.67,11216.8008505428
MEX,Mexico,2014,1364507717614.13,11391.3773497683
MEX,Mexico,2015,1213294467716.88,10021.2386118827
MEX,Mexico,2016,1112233497452.7,9097.92397674769
MEX,Mexico,2017,1190721475906.0,9649.27816772402
MEX,Mexico,2018,1256300182879.73,10084.7937562021
MEX,Mexico,2019,1304106203902.45,10369.5553585271
MEX,Mexico,2020,1121064767308.42,8841.27075039868
MEX,Mexico,2021,1316569466685.95,10314.0506722115
MEX,Mexico,2022,1466934724293.06,11405.7940473759
MEX,Mexico,2023,1798317581486.88,13860.9597809326
MEX,Mexico,2024,1856365616165.94,14185.7812248529
MKD,North Macedonia,1992,2436849341.97604,1198.92829846257
MKD,North Macedonia,1993,2682456896.55172,1336.64775641463
MKD,North Macedonia,1994,3559608639.98379,1786.35488334914
MKD,North Macedonia,1995,4707041315.24202,2355.24705371138
MKD,North Macedonia,1996,4642021256.30689,2306.53366957635
MKD,North Macedonia,1997,3912986090.97363,1959.56073782188
MKD,North Macedonia,1998,3765745023.2074,1875.81662735988
MKD,North Macedonia,1999,3863619284.77939,1915.39281060996
MKD,North Macedonia,2000,3772859034.20508,1861.89899780644
MKD,North Macedonia,2001,3709636030.66578,1823.02267682636
MKD,North Macedonia,2002,4018365747.00972,1989.13537265159
MKD,North Macedonia,2003,4946296599.08467,2445.36286400013
MKD,North Macedonia,2004,5682784471.69722,2818.5814561242
MKD,North Macedonia,2005,6258602872.67898,3120.98401394233
MKD,North Macedonia,2006,6861226971.55617,3440.4411057968
MKD,North Macedonia,2007,8336474973.72949,4204.11328760452
MKD,North Macedonia,2008,9909552434.51136,5026.4202989873
MKD,North Macedonia,2009,9401736825.42688,4799.78722768888
MKD,North Macedonia,2010,9407170321.37752,4833.36586759968
MKD,North Macedonia,2011,10494626767.6445,5416.86672931659
MKD,North Macedonia,2012,9745261300.57788,5049.8265386157
MKD,North Macedonia,2013,10817702346.0674,5626.26115664893
MKD,North Macedonia,2014,11362265252.778,5925.38592218015
MKD,North Macedonia,2015,10064519962.5655,5262.68671928674
MKD,North Macedonia,2016,10672467073.2873,5598.48622617967
MKD,North Macedonia,2017,11307067069.6658,5955.2973863451
MKD,North Macedonia,2018,12683068114.2388,6713.98925398989
MKD,North Macedonia,2019,12606338448.547,6718.85826635458
MKD,North Macedonia,2020,12361036913.8409,6659.59651070776
MKD,North Macedonia,2021,14000283827.0154,7620.80296977508
MKD,North Macedonia,2022,13932436550.0883,7606.2375253797
MKD,North Macedonia,2023,15855131188.9092,8674.35846327485
MKD,North Macedonia,2024,16951682245.4202,9291.85661671864
MLT,Malta,1992,3021942758.83978,8220.33403924666
MLT,Malta,1993,2709193538.42526,7296.35111127489
MLT,Malta,1994,2998505428.14593,8000.3453286604
MLT,Malta,1995,3709396044.85885,9828.32354719517
MLT,Malta,1996,3822547197.24532,10061.850192141
MLT,Malta,1997,3787023706.66607,9893.18898998688
MLT,Malta,1998,4010111688.35255,10408.1157380149
MLT,Malta,1999,4111857809.11026,10609.1104477299
MLT,Malta,2000,4036809815.46617,10348.4858902403
MLT,Malta,2001,4070867133.21751,10357.7025891731
MLT,Malta,2002,4455127414.45967,11251.2025296416
MLT,Malta,2003,5418315224.40862,13593.9787155682
MLT,Malta,2004,6104141520.0839,15212.1313438497
MLT,Malta,2005,6393234992.55141,15831.344048672
MLT,Malta,2006,6749838805.58979,16653.6036929688
MLT,Malta,2007,7908412305.62808,19444.1741958382
MLT,Malta,2008,9135419464.96088,22315.3104212988
MLT,Malta,2009,8734745697.93323,21176.3218262672
MLT,Malta,2010,9097044159.26912,21946.6069636029
MLT,Malta,2011,9789361703.07204,23516.9691234302
MLT,Malta,2012,9609532089.16031,22878.3130866521
MLT,Malta,2013,10796782636.1081,25415.5566867731
MLT,Malta,2014,11888032873.8295,27424.5765646694
MLT,Malta,2015,11340795042.0881,25529.6813337717
MLT,Malta,2016,12025782834.1534,26459.0770929988
MLT,Malta,2017,14161366724.1955,30317.2443175543
MLT,Malta,2018,16153779510.9928,33382.2677499267
MLT,Malta,2019,16337793530.7322,32421.9179752262
MLT,Malta,2020,16404663226.4598,31823.4363934505
MLT,Malta,2021,19739875611.4902,38096.8360735119
MLT,Malta,2022,18928276162.4131,35638.8869457406
MLT,Malta,2023,22610561526.1461,40905.8059585057
MLT,Malta,2024,24971574502.4475,43898.5781808597
MNE,Montenegro,1992,,
MNE,Montenegro,1993,,
MNE,Montenegro,1994,,
MNE,Montenegro,1995,,
MNE,Montenegro,1996,,
MNE,Montenegro,1997,838288806.001293,1375.32616813442
MNE,Montenegro,1998,854261160.714286,1405.81632669854
MNE,Montenegro,1999,828950327.353261,1367.90257335097
MNE,Montenegro,2000,984293043.811565,1627.06511911987
MNE,Montenegro,2001,1159869245.92513,1909.59870186179
MNE,Montenegro,2002,1284685050.52413,2106.6350684523
MNE,Montenegro,2003,1707710053.14938,2789.15906483509
MNE,Montenegro,2004,2073234417.68066,3380.16512135859
MNE,Montenegro,2005,2257174480.78597,3674.6179242797
MNE,Montenegro,2006,2717702923.09622,4418.84951521682
MNE,Montenegro,2007,3677910895.15467,5971.84638953467
MNE,Montenegro,2008,4540861725.50168,7359.95118960869
MNE,Montenegro,2009,4142640316.75465,6700.11405052395
MNE,Montenegro,2010,4136936189.28052,6678.63930800758
MNE,Montenegro,2011,4507126949.08507,7265.51668681954
MNE,Montenegro,2012,4071829462.26447,6552.48071710904
MNE,Montenegro,2013,4422097762.7848,7102.77882895852
MNE,Montenegro,2014,4579636601.80039,7342.17339453427
MNE,Montenegro,2015,4010885990.83986,6421.00307345999
MNE,Montenegro,2016,4357469330.46719,6968.01539365317
MNE,Montenegro,2017,4803962015.62122,7674.2813940676
MNE,Montenegro,2018,5433467174.79183,8673.59128084795
MNE,Montenegro,2019,5483476883.4658,8749.02375172644
MNE,Montenegro,2020,4723571497.76347,7538.53635992191
MNE,Montenegro,2021,5823715809.63286,9317.15520065156
MNE,Montenegro,2022,6251215144.13471,10024.5435616209
MNE,Montenegro,2023,7644389159.84471,12259.8775034436
MNE,Montenegro,2024,8270016670.86774,13263.3281277699
MNG,Mongolia,1992,1317611863.84977,607.813424662797
MNG,Mongolia,1993,768401634.154573,354.898613087701
MNG,Mongolia,1994,925817092.217484,422.864349383041
MNG,Mongolia,1995,1452165005.2384,652.67456284915
MNG,Mongolia,1996,1345719472.35883,595.5810149554
MNG,Mongolia,1997,1180934202.83801,515.298004947316
MNG,Mongolia,1998,1124440204.84738,483.878066074871
MNG,Mongolia,1999,1057408588.68269,448.660368337533
MNG,Mongolia,2000,1136896123.61298,476.02755082717
MNG,Mongolia,2001,1267997934.3125,524.453483552485
MNG,Mongolia,2002,1396555719.97409,570.249213248399
MNG,Mongolia,2003,1595297355.78349,643.168068921658
MNG,Mongolia,2004,1992066808.09598,794.154552001815
MNG,Mongolia,2005,2523471601.10421,994.90010913241
MNG,Mongolia,2006,3414055661.61598,1329.89179579053
MNG,Mongolia,2007,4234999703.90059,1627.68787743359
MNG,Mongolia,2008,5623216608.04288,2127.42678594737
MNG,Mongolia,2009,4583850367.88972,1703.32756790019
MNG,Mongolia,2010,7189481998.90094,2625.21881402433
MNG,Mongolia,2011,10409797377.8571,3736.04201455077
MNG,Mongolia,2012,12292770631.565,4328.89001905655
MNG,Mongolia,2013,12582122604.2577,4340.14310544449
MNG,Mongolia,2014,12226514668.0622,4126.23975800524
MNG,Mongolia,2015,11619892590.6941,3838.92126989984
MNG,Mongolia,2016,11181350649.3573,3619.90026383792
MNG,Mongolia,2017,11480847740.736,3645.96708669551
MNG,Mongolia,2018,13178094720.4986,4107.64288528468
MNG,Mongolia,2019,14206359017.5143,4347.54610314873
MNG,Mongolia,2020,13312981429.0891,4001.25193077703
MNG,Mongolia,2021,15286441737.6686,4517.61578018785
MNG,Mongolia,2022,17146471713.748,4993.51487463495
MNG,Mongolia,2023,20325121393.9074,5838.63108083902
MNG,Mongolia,2024,23794540024.5132,6750.6301157724
MYS,Malaysia,1992,59167550162.956,3141.43321987651
MYS,Malaysia,1993,66894966968.9736,3461.99504214189
MYS,Malaysia,1994,74478356957.7808,3757.65292858601
MYS,Malaysia,1995,88705342902.7113,4363.14458333034
MYS,Malaysia,1996,100855393910.486,4837.16897250768
MYS,Malaysia,1997,100005323301.867,4678.56390058182
MYS,Malaysia,1998,72167498980.8398,3294.30978444095
MYS,Malaysia,1999,79148421052.6316,3527.81581379249
MYS,Malaysia,2000,93789736842.1053,4083.52874483605
MYS,Malaysia,2001,92783947368.4211,3943.79943910239
MYS,Malaysia,2002,100845526315.789,4184.03163773539
MYS,Malaysia,2003,110202368421.053,4465.32194567208
MYS,Malaysia,2004,124749473684.211,4939.24851854427
MYS,Malaysia,2005,143534405818.501,5555.58179951206
MYS,Malaysia,2006,162692258307.056,6158.40785533236
MYS,Malaysia,2007,193549569477.733,7168.93031942508
MYS,Malaysia,2008,230811614370.384,8371.82156086005
MYS,Malaysia,2009,202257453036.641,7191.43287234626
MYS,Malaysia,2010,255017638455.59,8899.34505544675
MYS,Malaysia,2011,297951668674.835,10217.1068585031
MYS,Malaysia,2012,314443047642.111,10600.5744240026
MYS,Malaysia,2013,323276235524.415,10713.6407638899
MYS,Malaysia,2014,338066095097.254,11013.3107334403
MYS,Malaysia,2015,301355266964.947,9648.6797937523
MYS,Malaysia,2016,301256033870.334,9476.53409809923
MYS,Malaysia,2017,319109094160.343,9862.54806612235
MYS,Malaysia,2018,358788845712.53,10901.8019954421
MYS,Malaysia,2019,365177721021.516,10920.191763972
MYS,Malaysia,2020,337456163961.211,9957.52626697613
MYS,Malaysia,2021,373784553029.978,10903.1037480772
MYS,Malaysia,2022,407830525989.553,11754.5678336248
MYS,Malaysia,2023,399949418752.657,11386.0395636528
MYS,Malaysia,2024,422227005428.688,11874.4273684245
NLD,Netherlands,1992,363497050125.313,23939.2173482108
NLD,Netherlands,1993,354070495965.828,23156.4404444568
NLD,Netherlands,1994,379688232231.505,24682.5866742863
NLD,Netherlands,1995,452967334614.329,29301.1940492376
NLD,Netherlands,1996,451372549019.608,29063.6236532536
NLD,Netherlands,1997,417506211881.635,26744.9601318097
NLD,Netherlands,1998,438612530548.767,27924.281808994
NLD,Netherlands,1999,447778514140.155,28318.7466538357
NLD,Netherlands,2000,417649282153.726,26225.1697734149
NLD,Netherlands,2001,432536219668.898,26955.7128032278
NLD,Netherlands,2002,475529972122.746,29446.5330872868
NLD,Netherlands,2003,582435617081.96,35896.7504630706
NLD,Netherlands,2004,661224886143.245,40611.3414353091
NLD,Netherlands,2005,688133699635.797,42165.396168388
NLD,Netherlands,2006,737593995289.411,45123.5432406426
NLD,Netherlands,2007,853499460872.552,52100.7996285947
NLD,Netherlands,2008,957901566041.406,58246.7026905874
NLD,Netherlands,2009,878954223140.234,53172.0261581418
NLD,Netherlands,2010,852464982433.335,51305.7338533973
NLD,Netherlands,2011,913140741332.687,54701.7728030611
NLD,Netherlands,2012,845689017065.625,50473.9442002689
NLD,Netherlands,2013,883951539006.669,52602.2860520766
NLD,Netherlands,2014,901556501756.467,53457.2234864322
NLD,Netherlands,2015,775743675302.734,45793.8135434697
NLD,Netherlands,2016,797163949289.885,46808.5291492503
NLD,Netherlands,2017,848233537845.884,49513.6817346384
NLD,Netherlands,2018,929733599796.862,53955.0770024266
NLD,Netherlands,2019,928903005576.469,53554.9007491475
NLD,Netherlands,2020,932560861701.17,53467.9277413737
NLD,Netherlands,2021,1054472123449.6,60141.9880911492
NLD,Netherlands,2022,1046540797548.64,59123.318556487
NLD,Netherlands,2023,1135475867551.0,63515.6030780019
NLD,Netherlands,2024,1214927698572.66,67520.4218956281
NOR,Norway,1992,130838040067.584,30523.9850558974
NOR,Norway,1993,120579213712.804,27963.6979095744
NOR,Norway,1994,127131319428.701,29315.8092337732
NOR,Norway,1995,152029612324.788,34875.7043347536
NOR,Norway,1996,163520109150.671,37321.9741993473
NOR,Norway,1997,161356631888.484,36629.0309036621
NOR,Norway,1998,154230295158.447,34803.4634058738
NOR,Norway,1999,162383706021.13,36393.2927471088
NOR,Norway,2000,171457201935.968,38178.2368777076
NOR,Norway,2001,174239354070.977,38601.897639231
NOR,Norway,2002,195914852576.467,43170.557174499
NOR,Norway,2003,229385469337.024,50250.3298214345
NOR,Norway,2004,265268662473.297,57768.6980958462
NOR,Norway,2005,309978579743.888,67047.1704558264
NOR,Norway,2006,346915160681.708,74434.4996835671
NOR,Norway,2007,402643260487.572,85502.2677087731
NOR,Norway,2008,464917553191.489,97503.5407803783
NOR,Norway,2009,387976400617.019,80347.5700665184
NOR,Norway,2010,431052143940.438,88163.2085931423
NOR,Norway,2011,501360549669.404,101221.813476644
NOR,Norway,2012,512777309840.997,102175.919298374
NOR,Norway,2013,526014468085.106,103553.840134417
NOR,Norway,2014,501736471832.848,97666.6951838749
NOR,Norway,2015,388159512245.53,74809.9658049898
NOR,Norway,2016,370956547619.048,70867.3609970749
NOR,Norway,2017,401745275035.261,76131.8384032764
NOR,Norway,2018,439788625883.8,82792.8427113304
NOR,Norway,2019,408742840909.091,76430.5889473338
NOR,Norway,2020,367633418886.627,68340.0181033702
NOR,Norway,2021,503367986030.268,93072.8925119571
NOR,Norway,2022,596297651035.798,109269.520580298
NOR,Norway,2023,482949731776.587,87497.2179649556
NOR,Norway,2024,483592648313.301,86785.4334489176
NZL,New Zealand,1992,41649829859.6342,11793.1392416214
NZL,New Zealand,1993,46775620817.4327,13094.3454502639
NZL,New Zealand,1994,55314732279.1379,15280.3127842922
NZL,New Zealand,1995,63918703506.9075,17400.4201848172
NZL,New Zealand,1996,70140835299.0148,18794.436039393
NZL,New Zealand,1997,66075143415.4952,17474.187029724
NZL,New Zealand,1998,56227169851.0448,14738.4455703918
NZL,New Zealand,1999,58762260625.8758,15322.2238340267
NZL,New Zealand,2000,52623281956.7031,13641.1027183822
NZL,New Zealand,2001,53872425916.6248,13882.8568268586
NZL,New Zealand,2002,66627729311.4495,16874.1874918196
NZL,New Zealand,2003,88250885550.2626,21913.7081719961
NZL,New Zealand,2004,103905210084.034,25420.234882944
NZL,New Zealand,2005,114720129550.095,27751.0654708859
NZL,New Zealand,2006,111538810712.665,26654.5932018985
NZL,New Zealand,2007,137188946865.584,32479.9817381467
NZL,New Zealand,2008,133437126590.286,31324.7397977102
NZL,New Zealand,2009,121663439315.385,28276.7255416225
NZL,New Zealand,2010,146887902524.052,33761.9009639947
NZL,New Zealand,2011,168484908960.078,38431.7766788499
NZL,New Zealand,2012,176560711239.147,40053.6991536369
NZL,New Zealand,2013,191012364176.878,43000.4646849189
NZL,New Zealand,2014,201518402787.38,44618.266973847
NZL,New Zealand,2015,178224167087.99,38665.3723018158
NZL,New Zealand,2016,189100085275.23,40113.7195382428
NZL,New Zealand,2017,206745969246.073,42950.3841711138
NZL,New Zealand,2018,211985631173.205,43257.0769238879
NZL,New Zealand,2019,213006341101.869,42855.831861632
NZL,New Zealand,2020,213029554653.687,41997.7830324279
NZL,New Zealand,2021,253977931814.967,49950.4251691316
NZL,New Zealand,2022,249509991440.438,49099.7090423358
NZL,New Zealand,2023,255194972673.122,49075.9562832927
NZL,New Zealand,2024,260172385097.616,49205.1792146792
PAK,Pakistan,1992,48884671947.4657,395.67720859593
PAK,Pakistan,1993,51809999353.1614,407.888140688466
PAK,Pakistan,1994,52293470813.1336,399.955927561352
PAK,Pakistan,1995,60636071684.1918,450.550279346206
PAK,Pakistan,1996,63320170084.4076,456.996961832943
PAK,Pakistan,1997,62433340468.0228,438.030942680153
PAK,Pakistan,1998,62191955814.3478,424.453697798497
PAK,Pakistan,1999,62973857068.5113,418.249257055367
PAK,Pakistan,2000,99484802344.5277,642.338346499898
PAK,Pakistan,2001,97145618479.9038,609.939506905073
PAK,Pakistan,2002,97923302809.3537,599.937345723927
PAK,Pakistan,2003,112371913740.823,672.44178669894
PAK,Pakistan,2004,132216048339.413,771.902247348954
PAK,Pakistan,2005,145208562960.767,827.619861189926
PAK,Pakistan,2006,161871385506.36,900.873564984808
PAK,Pakistan,2007,184140869997.46,998.090114197524
PAK,Pakistan,2008,202203748583.854,1067.04324565284
PAK,Pakistan,2009,187337783856.466,963.788066395225
PAK,Pakistan,2010,196709621849.586,987.304571124485
PAK,Pakistan,2011,230586581059.665,1131.73513834324
PAK,Pakistan,2012,250106966104.704,1204.36475491585
PAK,Pakistan,2013,258657231672.412,1225.4340119198
PAK,Pakistan,2014,271390474857.632,1266.61340849959
PAK,Pakistan,2015,299963590534.773,1380.47020838317
PAK,Pakistan,2016,313630000130.435,1424.69161195897
PAK,Pakistan,2017,339205534861.1,1519.23459514248
PAK,Pakistan,2018,356128166704.921,1569.33814626355
PAK,Pakistan,2019,320909472770.669,1390.41690981745
PAK,Pakistan,2020,300425609817.981,1278.39735206896
PAK,Pakistan,2021,348516647445.148,1455.31922370186
PAK,Pakistan,2022,374890295666.694,1538.3228133171
PAK,Pakistan,2023,336686348609.266,1360.32417758419
PAK,Pakistan,2024,371570000121.266,1478.77277977996
PER,Peru,1992,35966302303.263,1567.40910765128
PER,Peru,1993,34832077220.8537,1487.67404314175
PER,Peru,1994,44882079766.8913,1879.36657757919
PER,Peru,1995,53312793687.3836,2189.53431515311
PER,Peru,1996,55252414130.3019,2226.91682429265
PER,Peru,1997,58147522522.5225,2300.67200774461
PER,Peru,1998,55501467877.381,2156.39377651613
PER,Peru,1999,50187324567.883,1916.53397367908
PER,Peru,2000,51744749133.213,1945.41338451698
PER,Peru,2001,52030158775.4055,1929.57273038846
PER,Peru,2002,54777553515.0809,2007.37019626753
PER,Peru,2003,58731030121.8671,2129.44114197634
PER,Peru,2004,66768703497.5687,2397.25147277714
PER,Peru,2005,76060606060.6061,2706.66947297608
PER,Peru,2006,88643193061.748,3129.55996496982
PER,Peru,2007,102170981144.136,3581.0893081917
PER,Peru,2008,120550599815.441,4197.58444634142
PER,Peru,2009,120822986521.479,4181.18755462253
PER,Peru,2010,147527631520.729,5072.11494019615
PER,Peru,2011,171761737046.585,5861.35793645245
PER,Peru,2012,192650021648.583,6519.37852981527
PER,Peru,2013,201175543571.392,6746.80025696601
PER,Peru,2014,200786250582.943,6667.13410360861
PER,Peru,2015,189802976285.619,6231.71150338894
PER,Peru,2016,191898104390.379,6217.03599995447
PER,Peru,2017,211007984080.911,6736.16693725487
PER,Peru,2018,222597009739.235,6978.49121548627
PER,Peru,2019,228346006003.648,7037.00803692604
PER,Peru,2020,201409694755.934,6133.32552410183
PER,Peru,2021,226328766459.634,6826.20255614477
PER,Peru,2022,246065570308.155,7350.63034300417
PER,Peru,2023,266958720837.988,7887.54185920108
PER,Peru,2024,289221969062.941,8452.37167056621
PHL,Philippines,1992,60422328242.1803,916.515694532029
PHL,Philippines,1993,62036529147.1831,918.642953796961
PHL,Philippines,1994,73159336915.2718,1059.9838951587
PHL,Philippines,1995,84644328727.4825,1199.84171414993
PHL,Philippines,1996,94648084429.0341,1311.09249403865
PHL,Philippines,1997,94106317565.0846,1273.27604875636
PHL,Philippines,1998,74492416329.9142,982.865943728564
PHL,Philippines,1999,85640171045.1254,1101.43515975318
PHL,Philippines,2000,83669788376.9213,1050.79273107952
PHL,Philippines,2001,78921234457.5487,969.530611744453
PHL,Philippines,2002,84307345887.543,1014.90879320106
PHL,Philippines,2003,87039092974.2272,1027.2301192843
PHL,Philippines,2004,95001999685.3314,1099.63013023758
PHL,Philippines,2005,107419977318.166,1220.46018559867
PHL,Philippines,2006,127652926368.069,1426.14649179546
PHL,Philippines,2007,155980408673.403,1712.65543282793
PHL,Philippines,2008,181624626327.361,1959.29233534978
PHL,Philippines,2009,175974755881.372,1864.45043406471
PHL,Philippines,2010,208368893151.144,2162.91375885614
PHL,Philippines,2011,234216730291.32,2383.91892522087
PHL,Philippines,2012,261920540962.63,2614.61644401308
PHL,Philippines,2013,283902828588.718,2781.27957677397
PHL,Philippines,2014,297483555338.044,2866.83803761407
PHL,Philippines,2015,306445871242.322,2909.85818010301
PHL,Philippines,2016,318627003016.731,2985.19564024046
PHL,Philippines,2017,328480736802.76,3038.12124959289
PHL,Philippines,2018,346841896587.313,3168.51036609727
PHL,Philippines,2019,376823402239.136,3400.78949767074
PHL,Philippines,2020,361751145451.597,3227.57910235199
PHL,Philippines,2021,394087359848.11,3484.38593882819
PHL,Philippines,2022,404353369604.631,3548.06930572116
PHL,Philippines,2023,437055627244.424,3804.08274131097
PHL,Philippines,2024,461617509782.355,3984.8315387656
POL,Poland,1992,94337050693.2727,2459.02068468253
POL,Poland,1993,96043157272.862,2497.13055936127
POL,Poland,1994,110803635287.621,2874.83163555069
POL,Poland,1995,142838527115.448,3700.95956775144
POL,Poland,1996,160813026223.063,4163.51195431959
POL,Poland,1997,159893964916.817,4137.00831823145
POL,Poland,1998,175282269666.801,4533.5356551781
POL,Poland,1999,170704452714.673,4415.50067547826
POL,Poland,2000,172953527033.013,4520.64100449111
POL,Poland,2001,191823200371.284,5015.23790036613
POL,Poland,2002,199694463255.567,5223.45178967082
POL,Poland,2003,218561225998.47,5720.81366178104
POL,Poland,2004,256268656145.134,6711.72715262967
POL,Poland,2005,306999913150.525,8043.92332253757
POL,Poland,2006,345897630736.173,9068.85528307627
POL,Poland,2007,429715132137.503,11272.5293683383
POL,Poland,2008,535612030671.888,14048.5604672654
POL,Poland,2009,440891472247.096,11556.3026866026
POL,Poland,2010,478111630683.514,12567.7317676382
POL,Poland,2011,527848543023.469,13867.6669408192
POL,Poland,2012,498148649702.66,13087.420943321
POL,Poland,2013,518179836405.36,13621.9023794031
POL,Poland,2014,542134167178.627,14262.2841914116
POL,Poland,2015,480054118583.367,12637.5220324406
POL,Poland,2016,473259583969.643,12464.0110508476
POL,Poland,2017,528356676667.211,13913.3402919927
POL,Poland,2018,594616687350.017,15658.2120316794
POL,Poland,2019,602683770144.88,15874.5220531254
POL,Poland,2020,605914237903.742,16150.9304813473
POL,Poland,2021,689170230665.35,18635.5104895754
POL,Poland,2022,695607470875.276,18891.2121169279
POL,Poland,2023,812451193396.143,22145.2660647429
POL,Poland,2024,917767106146.761,25103.565661423
PRI,Puerto Rico (US),1992,34630430000.0,9659.33889995916
PRI,Puerto Rico (US),1993,36922456000.0,10212.2767630564
PRI,Puerto Rico (US),1994,39690630000.0,10876.4188239898
PRI,Puerto Rico (US),1995,42647331000.0,11579.1849969985
PRI,Puerto Rico (US),1996,45340835000.0,12173.163688986
PRI,Puerto Rico (US),1997,48187039000.0,12817.6449621352
PRI,Puerto Rico (US),1998,54086400000.0,14304.4049868015
PRI,Puerto Rico (US),1999,57841000000.0,15220.9913420267
PRI,Puerto Rico (US),2000,61701800000.0,16192.1269719638
PRI,Puerto Rico (US),2001,69208400000.0,18123.1987019918
PRI,Puerto Rico (US),2002,71623500000.0,18731.4593897378
PRI,Puerto Rico (US),2003,74827400000.0,19557.1202492358
PRI,Puerto Rico (US),2004,80322313000.0,20988.9923326534
PRI,Puerto Rico (US),2005,83914521300.0,21959.322696986
PRI,Puerto Rico (US),2006,87276164400.0,22935.9411586313
PRI,Puerto Rico (US),2007,89524131600.0,23664.8823485096
PRI,Puerto Rico (US),2008,93639300000.0,24898.3345857045
PRI,Puerto Rico (US),2009,96385600000.0,25768.7258883384
PRI,Puerto Rico (US),2010,98381300000.0,26414.8810634548
PRI,Puerto Rico (US),2011,100351700000.0,27170.0766543278
PRI,Puerto Rico (US),2012,101564800000.0,27742.024476618
PRI,Puerto Rico (US),2013,102450000000.0,28212.0499737431
PRI,Puerto Rico (US),2014,102445800000.0,28576.0988023209
PRI,Puerto Rico (US),2015,103375500000.0,29242.041465085
PRI,Puerto Rico (US),2016,104336700000.0,29978.0889268918
PRI,Puerto Rico (US),2017,103445500000.0,30328.479490518
PRI,Puerto Rico (US),2018,100958100000.0,30679.9181934488
PRI,Puerto Rico (US),2019,105126400000.0,31830.5284993358
PRI,Puerto Rico (US),2020,103130900000.0,31427.1130762831
PRI,Puerto Rico (US),2021,106426600000.0,32619.0704601174
PRI,Puerto Rico (US),2022,113843700000.0,35353.6821570014
PRI,Puerto Rico (US),2023,118478754280.882,36980.7884784287
PRI,Puerto Rico (US),2024,126029527033.705,39343.7154660139
PRK,"Korea, Dem. People's Rep.",1992,,
PRK,"Korea, Dem. People's Rep.",1993,,
PRK,"Korea, Dem. People's Rep.",1994,,
PRK,"Korea, Dem. People's Rep.",1995,,
PRK,"Korea, Dem. People's Rep.",1996,,
PRK,"Korea, Dem. People's Rep.",1997,,
PRK,"Korea, Dem. People's Rep.",1998,,
PRK,"Korea, Dem. People's Rep.",1999,,
PRK,"Korea, Dem. People's Rep.",2000,,
PRK,"Korea, Dem. People's Rep.",2001,,
PRK,"Korea, Dem. People's Rep.",2002,,
PRK,"Korea, Dem. People's Rep.",2003,,
PRK,"Korea, Dem. People's Rep.",2004,,
PRK,"Korea, Dem. People's Rep.",2005,,
PRK,"Korea, Dem. People's Rep.",2006,,
PRK,"Korea, Dem. People's Rep.",2007,,
PRK,"Korea, Dem. People's Rep.",2008,,
PRK,"Korea, Dem. People's Rep.",2009,,
PRK,"Korea, Dem. People's Rep.",2010,,
PRK,"Korea, Dem. People's Rep.",2011,,
PRK,"Korea, Dem. People's Rep.",2012,,
PRK,"Korea, Dem. People's Rep.",2013,,
PRK,"Korea, Dem. People's Rep.",2014,,
PRK,"Korea, Dem. People's Rep.",2015,,
PRK,"Korea, Dem. People's Rep.",2016,,
PRK,"Korea, Dem. People's Rep.",2017,,
PRK,"Korea, Dem. People's Rep.",2018,,
PRK,"Korea, Dem. People's Rep.",2019,,
PRK,"Korea, Dem. People's Rep.",2020,,
PRK,"Korea, Dem. People's Rep.",2021,,
PRK,"Korea, Dem. People's Rep.",2022,,
PRK,"Korea, Dem. People's Rep.",2023,,
PRK,"Korea, Dem. People's Rep.",2024,,
PRT,Portugal,1992,107592098307.098,10810.5665079626
PRT,Portugal,1993,95009751901.2592,9534.6563637308
PRT,Portugal,1994,99688641304.3478,9977.31990905771
PRT,Portugal,1995,118122007430.012,11781.3618502221
PRT,Portugal,1996,122630089680.27,12185.0914010629
